player_id,pos,fleaflicker_id,espn_id,yahoo_id,sleeper_id
2709,RB,6527,12515.0,,
2713,PK,6304,12460.0,9526.0,503
2717,WR,6332,12588.0,,405
2718,WR,6314,12562.0,,
2720,QB,6353,12471.0,9678.0,490
2722,QB,6324,12477.0,9547.0,345
2725,RB,6356,13166.0,,
2726,WR,6014,5730.0,,
2727,RB,6366,12930.0,,
2729,WR,6373,12813.0,,
2730,RB,6376,12488.0,,
2731,QB,6379,12469.0,,
2735,RB,6390,13059.0,,
2737,TE,6403,13011.0,,
2740,WR,5857,,,
2741,WR,5340,11267.0,,104
2744,QB,5470,11420.0,,
2745,QB,5347,11290.0,,
2751,WR,5415,11315.0,,
2752,QB,5336,11252.0,8795.0,19
2753,WR,5341,11275.0,,
2754,QB,5343,11291.0,8834.0,89
2755,WR,5324,11283.0,8826.0,147
2758,TE,5351,11264.0,,
2759,WR,5350,11285.0,,
2761,RB,5358,11238.0,8781.0,326
2762,RB,5360,11257.0,,
2765,QB,5371,11237.0,8780.0,24
2767,WR,5377,11287.0,,
2771,WR,5370,11276.0,8819.0,297
2773,WR,5375,11280.0,8823.0,321
2774,WR,5323,11292.0,,
2775,RB,5543,11298.0,,
2776,RB,5430,11303.0,,
2777,WR,5462,11304.0,,
2778,TE,5452,11310.0,,
2779,WR,5414,11318.0,8861.0,247
2783,QB,5492,11328.0,,
2787,RB,5444,11359.0,,
2789,WR,5423,11371.0,,151
2790,TE,5513,11373.0,8916.0,32
2791,WR,5475,11375.0,,
2793,WR,5507,11353.0,,
2794,RB,5517,11362.0,,
2798,WR,5541,11387.0,8930.0,312
2801,TE,5410,11392.0,8935.0,328
2802,QB,5479,11394.0,8937.0,260
2804,RB,5529,11397.0,,
2807,RB,5473,11406.0,,
2808,WR,5509,11408.0,8951.0,222
2811,RB,5494,11413.0,,
2816,WR,5480,11427.0,,
2818,RB,5424,11436.0,,
2819,RB,5434,11438.0,,
2820,WR,5381,11439.0,8982.0,269
2823,RB,5554,11447.0,,
2828,WR,5530,11460.0,,
2833,WR,5400,11471.0,,
2837,WR,5551,11480.0,,
2840,WR,5610,11678.0,,
2844,WR,5595,11674.0,9037.0,491
2846,RB,5647,11766.0,,
2847,RB,5624,11747.0,,
2848,RB,5888,11658.0,9043.0,182
2849,PK,5700,11923.0,9066.0,775
2855,RB,5897,11816.0,,
2857,RB,5662,11933.0,,
2863,RB,5981,11912.0,,
2868,WR,5761,11734.0,,
2869,RB,5829,11940.0,,
2873,TE,5877,11870.0,,
2875,RB,5815,11717.0,9158.0,126
2878,RB,4893,10452.0,8261.0,184
2879,QB,4837,10466.0,,671
2881,RB,4789,10456.0,8266.0,745
2883,WR,4710,10453.0,8263.0,695
2886,TE,4841,10482.0,,171
2887,RB,4737,10544.0,,
2888,TE,4828,10475.0,8285.0,58
2890,WR,4693,10474.0,,
2891,WR,4712,10476.0,,
2895,QB,4684,10536.0,,739
2897,RB,4795,10496.0,,355
2898,RB,4911,,,
2899,QB,4901,10487.0,8297.0,181
2900,WR,6650,10524.0,,
2902,WR,4899,10678.0,,
2905,TE,4875,10521.0,8331.0,250
2906,PK,4715,10636.0,8447.0,59
2911,QB,4750,10484.0,,
2912,RB,4761,10494.0,,
2913,RB,4660,10507.0,,
2914,WR,4674,10517.0,8327.0,203
2916,WR,4863,10519.0,,
2917,WR,4775,10520.0,,
2920,RB,4946,10537.0,,
2927,RB,4840,10580.0,,
2930,RB,4894,10591.0,,
2932,TE,4744,10596.0,,
2933,TE,4868,10598.0,8409.0,86
2934,PK,4822,10603.0,,
2935,TE,4697,10605.0,8416.0,221
2937,WR,4798,10615.0,,
2939,PK,4780,10621.0,8432.0,650
2940,RB,4833,10624.0,,
2946,WR,4914,,,
2953,TE,4858,10665.0,,
2955,RB,4939,10671.0,,
2959,WR,4882,10677.0,,
2963,RB,4680,10689.0,,
2967,RB,5212,,,
2968,RB,5271,,,
2970,RB,4975,,,
2971,QB,5049,10764.0,,
2973,TE,4993,10935.0,,
2982,WR,5264,10884.0,,
2983,RB,5250,,,
2986,RB,5083,11197.0,,47
2989,QB,5197,11068.0,,
2990,RB,5152,10837.0,,
2995,WR,5285,11107.0,,
2996,WR,4948,10770.0,8609.0,130
3002,QB,4009,9596.0,,
3004,RB,4280,9607.0,,
3005,WR,4161,9611.0,,651
3006,RB,4404,9613.0,7776.0,306
3007,TE,4007,9614.0,7777.0,111
3008,RB,3941,9616.0,,
3009,WR,3900,9622.0,,
3010,WR,4317,9630.0,,
3013,QB,4023,9635.0,7798.0,198
3015,TE,3911,9639.0,7802.0,51
3019,QB,3927,9650.0,7813.0,154
3020,TE,4205,9658.0,,
3023,RB,4178,9665.0,,
3024,QB,4411,9667.0,7830.0,698
3029,WR,4351,9676.0,,
3030,TE,4111,9679.0,,
3032,TE,4040,9684.0,7847.0,64
3033,RB,4246,9686.0,,
3034,WR,4348,9689.0,,287
3036,TE,4282,9692.0,,
3037,WR,3952,9695.0,7858.0,71
3038,WR,4395,9697.0,,
3040,PK,3986,9704.0,7867.0,110
3048,RB,4113,9731.0,,
3052,TE,4013,9741.0,,
3060,TE,4353,9761.0,7924.0,284
3061,RB,4211,9766.0,,
3066,QB,4004,9780.0,7943.0,393
3074,WR,3964,9819.0,,
3077,RB,4021,9832.0,,
3078,WR,4154,9835.0,,
3080,WR,4072,9838.0,8001.0,201
3084,WR,4603,10194.0,,
3085,RB,4022,9902.0,,
3094,RB,4204,10057.0,,251
3103,WR,4157,,,
3112,WR,4393,10137.0,,
3124,WR,4557,13174.0,,504
3130,PK,4221,11122.0,8565.0,17
3138,QB,3356,8416.0,7177.0,268
3139,RB,3014,8417.0,40679.0,258
3143,WR,3634,8422.0,,
3144,WR,3628,8425.0,,
3145,WR,3189,8436.0,,
3146,WR,3185,8437.0,,
3147,QB,3452,8439.0,7200.0,96
3148,QB,3164,8440.0,,673
3151,WR,3029,8449.0,,
3152,WR,2923,8453.0,,
3154,PK,3364,8461.0,7223.0,658
3156,WR,3286,8469.0,,
3158,WR,3058,8475.0,7237.0,128
3159,RB,2848,8479.0,7241.0,232
3163,TE,3412,8485.0,7247.0,661
3165,RB,3766,8491.0,,
3181,RB,3322,8541.0,,
3184,WR,3658,8550.0,,
3195,TE,3379,8593.0,,
3202,TE,3080,8612.0,,
3207,RB,3026,8636.0,,
3219,TE,2902,8663.0,,
3220,QB,3011,8664.0,7426.0,333
3226,TE,3441,9264.0,,
3227,WR,3630,9307.0,7492.0,370
3228,PK,2882,9354.0,7520.0,49
3231,WR,3192,9495.0,,
3235,WR,2487,6016.0,7149.0,316
3236,QB,1181,5526.0,6760.0,188
3238,WR,1732,5528.0,6762.0,223
3239,QB,326,5529.0,6763.0,331
3240,TE,2113,5531.0,,
3243,QB,394,5536.0,6770.0,138
3244,WR,1198,5538.0,,
3248,RB,726,,,
3249,WR,673,5554.0,,
3250,RB,652,,,
3258,RB,567,5580.0,,
3259,TE,2273,5587.0,,
3262,TE,1030,5593.0,,
3264,WR,165,5603.0,,
3267,QB,1431,5615.0,6849.0,178
3271,WR,2010,5633.0,6867.0,155
3273,RB,1481,5644.0,,
3274,TE,2232,5645.0,,
3296,QB,1623,5718.0,,
3306,WR,2297,5741.0,,
3325,WR,2397,5799.0,,
3326,RB,2552,6301.0,,
3328,RB,2534,5817.0,,
3332,QB,743,4459.0,6337.0,91
3335,QB,1608,4465.0,,
3337,WR,545,4475.0,,
3350,WR,270,4512.0,6390.0,655
3355,TE,2161,4527.0,6405.0,23
3356,WR,459,4529.0,,
3357,WR,2169,,,
3362,TE,1491,4549.0,,
3363,RB,339,,,
3365,RB,1617,,,
3366,QB,1583,4555.0,,
3371,WR,1364,,,
3379,WR,631,4585.0,,
3382,WR,2175,4597.0,,
3383,WR,28,4601.0,,
3385,TE,1739,4614.0,,
3398,WR,71,4655.0,,
3419,WR,2218,4713.0,,
3424,TE,64,5362.0,6663.0,322
3425,WR,659,5437.0,,670
3426,QB,387,5209.0,6624.0,142
3427,WR,1737,5412.0,,
3428,TE,894,4972.0,,
3429,WR,2434,5286.0,,
3430,RB,2400,4950.0,,
3431,QB,1979,3529.0,,
3433,WR,1504,3541.0,,
3434,TE,1376,3542.0,,
3438,WR,2001,,,
3440,TE,1553,3556.0,,
3444,WR,509,,,
3450,RB,1512,3582.0,,
3456,TE,1301,,,
3457,QB,1187,3609.0,5967.0,208
3465,TE,587,3631.0,,
3468,TE,1249,3642.0,,
3486,TE,528,3688.0,,
3498,TE,152,3773.0,,
3516,WR,2080,,,
3527,PK,2376,4333.0,6243.0,127
3531,RB,3705,4140.0,,
3537,WR,1328,2564.0,,69
3541,RB,147,2575.0,,
3543,TE,806,2579.0,,
3544,QB,325,2580.0,5479.0,289
3550,RB,688,,,
3568,QB,398,2658.0,,
3570,RB,250,2664.0,,
3573,RB,346,2670.0,,
3604,TE,1271,2747.0,,
3619,PK,1174,3413.0,,
3627,RB,1711,,,
3628,RB,556,2138.0,,
3633,PK,407,2148.0,5046.0,118
3634,QB,792,2149.0,,
3640,WR,140,2163.0,,
3642,WR,942,,,
3650,QB,3843,2206.0,,
3652,WR,1851,,,
3693,QB,309,2330.0,5228.0,167
3705,TE,539,2361.0,,
3715,PK,1675,2489.0,,
3721,RB,453,,,
3777,TE,2046,1932.0,,
3788,WR,1993,1966.0,,
3816,RB,1139,1430.0,,
3833,QB,55,1490.0,,
3890,WR,1773,2048.0,,
3954,WR,782,1393.0,,
4021,PK,125,982.0,,
4022,PK,2074,1097.0,3727.0,120
4057,WR,144,751.0,,
4103,WR,322,658.0,,
4499,WR,5023,10708.0,,
4500,WR,4182,,,
4508,TE,6412,12551.0,,
4548,WR,17573,4259976.0,34719.0,8931
4701,QB,249,,,
4705,QB,2158,,,
4833,RB,2079,,,
4879,QB,935,4260.0,6169.0,686
4904,WR,1982,,,
5049,WR,3732,9451.0,,
5054,WR,3449,,,
5067,RB,4139,,,
5084,WR,6636,,,
5151,DST,2328,-16022.0,100022.0,ARI
5152,DST,2329,-16001.0,100001.0,ATL
5153,DST,2330,-16033.0,100033.0,BAL
5154,DST,2331,-16002.0,100002.0,BUF
5155,DST,2332,-16029.0,100029.0,CAR
5156,DST,2333,-16003.0,100003.0,CHI
5157,DST,2334,-16004.0,100004.0,CIN
5158,DST,2335,-16005.0,100005.0,CLE
5159,DST,2336,-16006.0,100006.0,DAL
5160,DST,2337,-16007.0,100007.0,DEN
5161,DST,2338,-16008.0,100008.0,DET
5162,DST,2339,-16009.0,100009.0,GB
5163,DST,2340,-16034.0,100034.0,HOU
5164,DST,2341,-16011.0,100011.0,IND
5165,DST,2342,-16030.0,100030.0,JAX
5166,DST,2343,-16012.0,100012.0,KC
5167,DST,2353,-16024.0,100024.0,LAC
5168,DST,2356,-16014.0,100014.0,LAR
5169,DST,2350,-16013.0,100013.0,LV
5170,DST,2344,-16015.0,100015.0,MIA
5171,DST,2345,-16016.0,100016.0,MIN
5172,DST,2346,-16017.0,100017.0,NE
5173,DST,2347,-16018.0,100018.0,NO
5174,DST,2348,-16019.0,100019.0,NYG
5175,DST,2349,-16020.0,100020.0,NYJ
5176,DST,2351,-16021.0,100021.0,PHI
5177,DST,2352,-16023.0,100023.0,PIT
5178,DST,2354,-16026.0,100026.0,SEA
5179,DST,2355,-16025.0,100025.0,SF
5180,DST,2357,-16027.0,100027.0,TB
5181,DST,2358,-16010.0,100010.0,TEN
5182,DST,2359,-16028.0,100028.0,WAS
5185,WR,17923,4241588.0,40374.0,11139
5186,TE,14058,3047536.0,31283.0,5235
